Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,,Kingston,DataTraveler 2.0 64GB,491,6.81,1861,https://usb.userbenchmark.com/SpeedTest/1364/Kingston-DataTraveler-20
USB,,Kingston,DataTraveler SE9 64GB,492,6.8,72,https://usb.userbenchmark.com/SpeedTest/1779/Kingston-DataTraveler-SE9
USB,,Kingston,DataTraveler G3 32GB,493,6.79,492,https://usb.userbenchmark.com/SpeedTest/1505/Kingston-DataTraveler-G3
USB,,,silicon-power 16GB,494,6.73,71,https://usb.userbenchmark.com/SpeedTest/1806/silicon-power
USB,,,,495,6.7,313,https://usb.userbenchmark.com/SpeedTest/5446/
USB,,Kingston,DataTraveler 102 16GB,496,6.68,154,https://usb.userbenchmark.com/SpeedTest/2282/Kingston-DataTraveler-102
USB,,JetFlash,Transcend 8GB,497,6.68,1070,https://usb.userbenchmark.com/SpeedTest/2417/JetFlash-Transcend-8GB
USB,,pqi,IntelligentStick 16GB,498,6.67,80,https://usb.userbenchmark.com/SpeedTest/3896/pqi-IntelligentStick
USB,,TOSHIBA,USB DRV 8GB,499,6.6,811,https://usb.userbenchmark.com/SpeedTest/3556/TOSHIBA-TOSHIBA-USB-DRV
USB,DT101G2/32GB,Kingston,DataTraveler 101 G2 USB 2.0 32GB,500,6.6,665,https://usb.userbenchmark.com/SpeedTest/3026/Kingston-DT-101-G2
USB,,hp,v125w 32GB,501,6.58,124,https://usb.userbenchmark.com/SpeedTest/6508/hp-v125w
USB,,JetFlash,Transcend 8GB,502,6.51,9769,https://usb.userbenchmark.com/SpeedTest/1298/JetFlash-Transcend-8GB
USB,,PNY,Transformer 32GB,503,6.51,63,https://usb.userbenchmark.com/SpeedTest/10614/PNY-Transformer
USB,,SanDisk,U3 Cruzer Micro 4GB,504,6.5,1235,https://usb.userbenchmark.com/SpeedTest/1162/SanDisk-U3-Cruzer-Micro
USB,,SanDisk,U3 Cruzer Micro 2GB,505,6.48,1256,https://usb.userbenchmark.com/SpeedTest/1185/SanDisk-U3-Cruzer-Micro
USB,,Kingston,DT microDuo 64GB,506,6.46,129,https://usb.userbenchmark.com/SpeedTest/8565/Kingston-DT-microDuo
USB,,UFD,2.0 Silicon-Power64G 64GB,507,6.42,70,https://usb.userbenchmark.com/SpeedTest/6233/UFD-20-Silicon-Power64G
USB,,Corsair,Voyager 8GB,508,6.38,428,https://usb.userbenchmark.com/SpeedTest/8294/Corsair-Voyager
USB,,Kingston,DataTraveler 108 16GB,509,6.36,175,https://usb.userbenchmark.com/SpeedTest/2308/Kingston-DataTraveler-108
USB,,Kingston,DT 100 G2 16GB,510,6.36,1132,https://usb.userbenchmark.com/SpeedTest/2628/Kingston-DT-100-G2
USB,,Kingmax,USB2.0 FlashDisk 32GB,511,6.34,94,https://usb.userbenchmark.com/SpeedTest/1856/Kingmax-USB20-FlashDisk
USB,,Kingston,DT Locker 4GB,512,6.33,18,https://usb.userbenchmark.com/SpeedTest/4584/Kingston-DT-Locker
USB,,FLASH,Drive 3S_USB20 2GB,513,6.32,31,https://usb.userbenchmark.com/SpeedTest/4658/FLASH-Drive-3S-USB20
USB,,Lexar,USB Flash Drive 64GB,514,6.3,225,https://usb.userbenchmark.com/SpeedTest/4993/Lexar-USB-Flash-Drive
USB,,Intenso,Rainbow Line 32GB,515,6.3,223,https://usb.userbenchmark.com/SpeedTest/8760/Intenso-Rainbow-Line
USB,,,,516,6.3,180,https://usb.userbenchmark.com/SpeedTest/10865/
USB,,hp,v125w 8GB,517,6.26,541,https://usb.userbenchmark.com/SpeedTest/6352/hp-v125w
USB,,SanDisk,Cruzer Micro 2GB,518,6.24,361,https://usb.userbenchmark.com/SpeedTest/1362/SanDisk-Cruzer-Micro
USB,,TDKMedia,Trans-It Drive 16GB,519,6.22,80,https://usb.userbenchmark.com/SpeedTest/3838/TDKMedia-Trans-It-Drive
USB,,,silicon-power 4GB,520,6.21,121,https://usb.userbenchmark.com/SpeedTest/6042/silicon-power
USB,,hp,v165w 32GB,521,6.2,394,https://usb.userbenchmark.com/SpeedTest/6507/hp-v165w
USB,,JetFlash,TS8GJFV10 8GB,522,6.18,82,https://usb.userbenchmark.com/SpeedTest/7107/JetFlash-TS8GJFV10
USB,,,Verbatim 32GB,523,6.17,33,https://usb.userbenchmark.com/SpeedTest/5212/Verbatim
USB,DT101G2/16GB,Kingston,DataTraveler 101 G2 USB 2.0 16GB,524,6.17,3010,https://usb.userbenchmark.com/SpeedTest/1422/Kingston-DT-101-G2
USB,,hp,v165w 16GB,525,6.15,1163,https://usb.userbenchmark.com/SpeedTest/4278/hp-v165w
USB,,Kingston,DT microDuo 16GB,526,6.1,1088,https://usb.userbenchmark.com/SpeedTest/9201/Kingston-DT-microDuo
USB,,Verbatim,micro USB 2GB,527,6.07,3,https://usb.userbenchmark.com/SpeedTest/4441/Verbatim-micro-USB
USB,,TOSHIBA,TransMemory 8GB,528,6,12066,https://usb.userbenchmark.com/SpeedTest/1336/TOSHIBA-TransMemory
USB,,Corsair,Voyager Mini 8GB,529,5.99,99,https://usb.userbenchmark.com/SpeedTest/6502/Corsair-Voyager-Mini
USB,,Freecom,DataBar USB2.0 8GB,530,5.97,60,https://usb.userbenchmark.com/SpeedTest/5402/Freecom-DataBar-USB20
USB,,FLASH,Drive SM_USB20 8GB,531,5.95,304,https://usb.userbenchmark.com/SpeedTest/2194/FLASH-Drive-SM-USB20
USB,,Lexar,JD FireFly 16GB,532,5.95,97,https://usb.userbenchmark.com/SpeedTest/5219/Lexar-JD-FireFly
USB,,,Verbatim 32GB,533,5.93,503,https://usb.userbenchmark.com/SpeedTest/3113/Verbatim
USB,,PNY,USB 2.0 FD 4GB,534,5.93,63,https://usb.userbenchmark.com/SpeedTest/6827/PNY-USB-20-FD
USB,AC906-16G-RWH,Adata,Classic C906 USB 2.0 16GB,535,5.9,1229,https://usb.userbenchmark.com/SpeedTest/2098/ADATA-USB-Flash-Drive
USB,,Verbatim,STORE N GO 32GB,536,5.88,3394,https://usb.userbenchmark.com/SpeedTest/6091/Verbatim-STORE-N-GO
USB,,TDKMedia,Trans-It Drive 8GB,537,5.87,486,https://usb.userbenchmark.com/SpeedTest/1784/TDKMedia-Trans-It-Drive
USB,,UFD,2.0 Silicon-Power16G 16GB,538,5.86,1304,https://usb.userbenchmark.com/SpeedTest/5289/UFD-20-Silicon-Power16G
USB,,,,539,5.86,531,https://usb.userbenchmark.com/SpeedTest/6298/
USB,,hp,v220w 16GB,540,5.85,641,https://usb.userbenchmark.com/SpeedTest/2479/hp-v220w
USB,,hp,v195b 8GB,541,5.85,84,https://usb.userbenchmark.com/SpeedTest/4894/hp-v195b
USB,,hp,v210w 16GB,542,5.85,564,https://usb.userbenchmark.com/SpeedTest/3358/hp-v210w
USB,DT101G2/64GB,Kingston,DataTraveler 101 G2 USB 2.0 64GB,543,5.81,63,https://usb.userbenchmark.com/SpeedTest/12698/Kingston-DT-101-G2
USB,,TDK,LoR TF10 16GB,544,5.79,334,https://usb.userbenchmark.com/SpeedTest/2836/TDK-LoR-TF10
USB,,Kingston,DT 101 G2 16GB,545,5.77,1946,https://usb.userbenchmark.com/SpeedTest/2015/Kingston-DT-101-G2
USB,,Kingston,DT Micro 16GB,546,5.77,522,https://usb.userbenchmark.com/SpeedTest/5683/Kingston-DT-Micro
USB,,Kingston,DT 101 G2 64GB,547,5.71,105,https://usb.userbenchmark.com/SpeedTest/6132/Kingston-DT-101-G2
USB,,FLASH,Drive SM_USB20 4GB,548,5.7,372,https://usb.userbenchmark.com/SpeedTest/10702/FLASH-Drive-SM-USB20
USB,AC008-16G-RKD,Adata,Classic C008 USB 2.0 16GB,549,5.67,1800,https://usb.userbenchmark.com/SpeedTest/3888/ADATA-USB-Flash-Drive
USB,,TDKMedia,Trans-It Drive 4GB,550,5.67,275,https://usb.userbenchmark.com/SpeedTest/5855/TDKMedia-Trans-It-Drive
USB,,Imation,Nano Pro 4GB,551,5.65,174,https://usb.userbenchmark.com/SpeedTest/5707/Imation-Nano-Pro
USB,,TDKMedia,Trans-It Drive 16GB,552,5.62,32,https://usb.userbenchmark.com/SpeedTest/2772/TDKMedia-Trans-It-Drive
